genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Soundtrack,Bear McCreary,The Art of Seduction,3caC3EbHfKtDcUzLUvSo9l,25,0.711,0.247,177707,0.198,0.561,G,0.0654,-18.409,Major,0.0352,81.967,4/4,0.184
Soundtrack,Bear McCreary,Blood on the Moor,6ABgGSDJQ0XUSYsGDQMo5G,25,0.401,0.103,310173,0.214,0.795,D,0.1,-19.987,Minor,0.037,90.733,4/4,0.0372
Soundtrack,Randy Newman,You've Got a Friend in Me - Instrumental,6AL7x1A1kBv5O8ZLmMSa5V,24,0.806,0.532,109467,0.401,0.586,G,0.105,-9.066,Minor,0.0304,69.878,4/4,0.706
Soundtrack,Javier Navarrete,The Refuge,14aYVnT6BKTr3KVzU5n52M,22,0.89,0.0899,94893,0.182,0.924,A,0.0932,-19.038,Minor,0.0388,86.093,3/4,0.0508
Soundtrack,David Arnold,She Was Different,4w0THDrCJgeiUaB2CiUnCI,21,0.17,0.0805,229453,0.166,0.922,G#,0.105,-21.921,Major,0.0376,76.686,4/4,0.0376
Soundtrack,Randy Newman,Flik Leaves - Score,3uSBuSKX0ya02la6lc9FMZ,22,0.942,0.248,157973,0.146,0.692,G,0.228,-15.146,Major,0.0402,111.75,4/4,0.225
Soundtrack,Abel Korzeniowski,Snow,6dUwzSwVvXnw3DCvJO7FG9,22,0.98,0.254,75280,0.426,0.909,A,0.0484,-12.278,Minor,0.0436,87.763,4/4,0.0379
Soundtrack,Brian Tyler,Lay Aboard Lads,47I2dR36btCXYmXXBkTvNZ,32,0.13,0.561,144835,0.737,0.936,D,0.171,-12.377,Major,0.0336,111.973,4/4,0.115
Soundtrack,Brian Tyler,Crazy Rich Asians: Love Theme,4eBYZ5gS4u8iWtEyQZvDIN,30,0.942,0.161,172507,0.146,0.907,C,0.207,-15.924,Major,0.0368,131.934,5/4,0.0375
Soundtrack,Danny Elfman,Batman on the Roof,4AGGGEQgXu7Uvsx8CAj8qN,30,0.661,0.248,154227,0.106,0.87,G#,0.057,-20.019,Major,0.0371,124.578,4/4,0.0387
Soundtrack,Henry Jackman,Don't Read the Comments,4cdbwU60ImCRjmIocAvsWe,26,0.808,0.149,108595,0.00652,0.0305,A#,0.0964,-26.678,Major,0.0358,83.694,3/4,0.0615
Soundtrack,Lorne Balfe,The Battle of Breed's Hill,4diBg4PM8j8e8xntwMcWum,29,0.351,0.322,138080,0.653,0.953,G,0.299,-11.734,Minor,0.0385,155.847,3/4,0.356
Soundtrack,Vangelis,Titles,17mivriJwGomIcg72CvKGJ,23,0.211,0.493,213773,0.306,0.6,C#,0.0968,-16.701,Major,0.0326,136.027,4/4,0.119
Soundtrack,Dustin O'Halloran,Opus 43,7cj3VG3hrMcjCebzKqg4w8,27,0.972,0.208,389520,0.0829,0.599,A,0.0928,-18.59,Minor,0.0381,76.54,4/4,0.0525
Soundtrack,Dustin O'Halloran,Star Kiss,5B9uM4tt3mJ8DU1mwmPlcV,24,0.976,0.157,76453,0.0153,0.949,D,0.109,-27.251,Major,0.0408,60.445,3/4,0.0968
Soundtrack,Dario Marianelli,Meet the Sisters!,0RtlJvqHcLLE8wudKVzMvn,29,0.323,0.275,153480,0.462,0.945,C#,0.263,-17.725,Major,0.0812,128.709,4/4,0.0452
Soundtrack,Mychael Danna,Spring Training,5uCzYXtrzR0u09Ua6EWxRo,25,0.651,0.272,94200,0.223,0.94,A,0.134,-22.867,Major,0.0377,137.545,4/4,0.036
Soundtrack,Fernando Velázquez,"Suite, Pt. 2 (From ""El Orfanato"")",4kZteWUM6kmgxg96MeV48C,20,0.923,0.138,341253,0.183,0.921,C,0.325,-15.074,Major,0.0382,101.032,4/4,0.0331
Soundtrack,Mychael Danna,Anandi,42ALm6IvwkGH7YZLNhGqg4,30,0.983,0.141,55360,0.0489,0.537,E,0.131,-27.622,Major,0.0403,90.613,4/4,0.0398
Soundtrack,Max Richter,Celesta Taboo Lament (Title Edit) - Bonus Track,4eKWxQy2280g9m2SMw4r5C,33,0.83,0.27,93772,0.339,0.872,G,0.0952,-12.825,Major,0.0431,169.867,3/4,0.0598
Soundtrack,Maurice Jarre,Main Title,2izdRLx1Sj78PAlKkzXt68,28,0.69,0.138,160840,0.18,0.42,A,0.108,-21.1,Minor,0.0349,100.855,4/4,0.241
Soundtrack,Ennio Morricone,"Mucchio selvaggio, pt. 1",4bgltcNq81ZbLQQIxXjICi,30,0.292,0.373,161007,0.509,0.0112,A,0.127,-9.997,Minor,0.0321,108.179,4/4,0.399
Soundtrack,Haruomi Hosono,冬越え - New ver.,6Xxg1RE0UVHH8bcsfqkvoa,33,0.985,0.733,203200,0.203,0.0738,G,0.111,-17.859,Minor,0.0445,153.892,4/4,0.741
Soundtrack,Michael Giacchino,Run And Shoot Offense,5H3F21QPn9VRE7ZIKzwnVN,27,0.745,0.243,124773,0.326,0.733,A#,0.112,-14.064,Major,0.0526,153.354,4/4,0.118
Soundtrack,James Newton Howard,The Demiguise and the Lollipop - Bonus Track,1pdo9xjhKIfw5YxyVGILWz,30,0.698,0.384,58596,0.211,0.953,C,0.328,-17.992,Minor,0.0474,120.777,1/4,0.0383
Soundtrack,Takeshi Furukawa,Overture: Lore,3ITCrEvmcuQOnmy4g1TZY5,29,0.854,0.177,186733,0.0699,0.906,F#,0.0861,-25.262,Major,0.0388,85.188,3/4,0.0353
Soundtrack,Max Richter,Nocturne,6ha8If4Le4JbyE9Y7cmUYg,31,0.976,0.336,133692,0.304,0.924,D,0.14,-31.651,Major,0.081,66.797,4/4,0.0929
Soundtrack,Oliver Wallace,The Tulgey Wood,4i1F2QpZfdzqaQVSapWufp,23,0.911,0.508,122173,0.202,0.161,C,0.172,-17.699,Minor,0.336,143.076,4/4,0.184
Soundtrack,Jeff Russo,Survivor List,0TqeYdMzLbq5wYff35qbbN,34,0.841,0.0667,153107,0.00277,0.921,B,0.105,-35.226,Minor,0.0384,65.747,4/4,0.0372
Soundtrack,James Newton Howard,I Had To Do That,60ys1CeRJi8D9pCxLv0644,23,0.923,0.162,142520,0.00615,0.94,A#,0.0932,-34.268,Major,0.0406,69.266,3/4,0.081
Soundtrack,Luis Bacalov,"Vamonos Muchachos, Pt. 3",1dsinReRsrKKuGDoueBGbA,26,0.461,0.407,67760,0.536,0.251,A,0.335,-10.439,Major,0.0471,78.02,4/4,0.709
Soundtrack,James Newton Howard,We’re A Team,21QIRfcQYVa3FaX2ZIDFi3,23,0.937,0.171,112613,0.0255,0.976,G,0.132,-29.634,Major,0.0396,111.798,4/4,0.0376
Soundtrack,James Horner,"Heritage Of The Wolf - From ""Balto"" Soundtrack",2ZFTBGW2i9pL1xU4josDj3,21,0.428,0.166,354467,0.119,0.902,A,0.113,-21.559,Minor,0.04,128.953,4/4,0.0399
Soundtrack,Thomas Newman,Sorry For Nothing,4evXeudsX5qagMgisPoSBY,24,0.816,0.191,47787,0.0017,0.0937,E,0.0988,-40.704,Minor,0.0488,115.699,3/4,0.0508
Soundtrack,Georges Delerue,Symphonic Suite For Chorus And Orchestra - Part II - Version Five,5uVUN9npYei3u4oshY2xhA,29,0.969,0.139,104467,0.167,0.961,D,0.0858,-20.122,Minor,0.0446,70.782,4/4,0.0349
Soundtrack,Brian Tyler,It's Morphing Time!,3AogAl7igQwbkjVjJSuP0J,29,0.677,0.0783,200973,0.262,0.919,D,0.0616,-14.469,Major,0.0432,179.763,4/4,0.0345
Soundtrack,Thomas Newman,A Good Dose,0T7MQnn4h979Ir8J832fSq,29,0.869,0.201,71853,0.203,0.801,B,0.103,-18.164,Major,0.0502,56.612,5/4,0.038
Soundtrack,Akira Yamaoka,This Sacred Line,3q6qNbjAUpCDIEwqVs8kXA,24,0.00811,0.355,278333,0.517,0.000776,E,0.0909,-6.119,Minor,0.0302,91.024,4/4,0.127
Soundtrack,Thomas Newman,Jewel of Morro Bay,5Vdw0V7svmODcnEs1DlvZs,24,0.913,0.392,120253,0.275,0.625,G,0.139,-13.887,Minor,0.0392,96.053,4/4,0.0395
Soundtrack,Alex Somers,Water (I'm Right Here),16xCV2g9l6iCyaKIWpCodM,23,0.929,0.138,57067,0.133,0.929,G,0.178,-22.428,Major,0.0406,71.598,3/4,0.0382
Soundtrack,Hans Zimmer,Tribal War,7rY52LgwxKy3n3n165H3dR,26,0.147,0.709,159427,0.386,0.871,C,0.386,-17.082,Minor,0.095,134.021,4/4,0.176
Soundtrack,Alan Menken,A Whole New World (with Lea Salonga) - Live in Japan,5V0TVDsIceZe78EkSDlLjA,38,0.714,0.264,163533,0.504,0,C,0.182,-4.696,Major,0.0309,113.894,4/4,0.297
Soundtrack,Thomas Newman,Power of Denial,4rX2BFmQUBXgCS1KTdEtAx,32,0.902,0.607,103733,0.259,0.659,A#,0.111,-22.747,Major,0.0331,110.986,3/4,0.0746
Soundtrack,Mark Mothersbaugh,Apocalypseburg / Green Hornet,2SYTGNq5KzdrqauOUpFb8U,27,0.27,0.293,62320,0.33,0.608,C#,0.0644,-15.356,Minor,0.0771,69.783,3/4,0.0393
Soundtrack,Joe Hisaishi,旅立ちの時~Asian Dream Song~,4UZe0DmEjZKVN1yvdpkjrY,30,0.989,0.466,295246,0.158,0.947,G,0.0961,-17.51,Major,0.0451,82.529,4/4,0.293
Soundtrack,Randy Newman,Jessie And The Round Up Gang,52T5QZ2AcyoEiAFPik4UfI,25,0.823,0.418,84293,0.148,0.0602,G,0.352,-12.93,Major,0.0327,139.085,4/4,0.375
Soundtrack,Ennio Morricone,The Crave,1JVfdGPhhQCFkDhX4qG3ch,32,0.932,0.62,106267,0.192,0.913,D,0.155,-20.171,Minor,0.0574,153.957,4/4,0.961
Soundtrack,John Williams,The Arrival of Tink / Flight to Neverland,71w7AphXUbN6OEjiRjkYZk,24,0.945,0.165,355173,0.0596,0.144,B,0.0791,-25.591,Major,0.0384,83.298,4/4,0.0406
Soundtrack,John Williams,Ride to the Nazi Hideout,3FBbfCrK6SLUph1seNS0Ux,24,0.892,0.143,197467,0.197,0.912,D#,0.415,-13.426,Major,0.0437,34.883,4/4,0.0394
Soundtrack,John Carpenter,Night - Zola Jesus and Dean Hurley Remix,1cELZI7xlxvz3UqoE3f50j,25,0.0268,0.591,219474,0.458,0.737,G#,0.113,-10.613,Major,0.0331,94.944,4/4,0.0451
Soundtrack,Michael Andrews,The Tangent Universe,3xDPrycnPi58pr0R2Izsc9,24,0.952,0.191,109293,0.0416,0.865,A#,0.103,-28.84,Major,0.0541,128.649,4/4,0.0282
Soundtrack,Steve Jablonsky,Precious Cargo,5oNokr3v08S1W8ke7Tlcl0,31,0.432,0.25,98400,0.431,0.925,B,0.199,-17.263,Minor,0.0415,80.852,4/4,0.213
Soundtrack,John Williams,"Hedwig's Theme (From ""Harry Potter and the Philosophers Stone"")",3q3tlGeeHvH3d8fFDKDLUR,29,0.906,0.223,309439,0.172,0.79,D,0.167,-17.85,Minor,0.0329,72.319,4/4,0.128
Soundtrack,Two Steps from Hell,Wind Queen,7kTMSzJwL9HS9Yuby33kBG,32,0.257,0.256,126134,0.581,0.972,D,0.108,-10.565,Minor,0.047,173.643,4/4,0.0765
Soundtrack,Thomas Bergersen,Soulseeker,6TCkIUwNJBRKJXTloC3qgq,32,0.45,0.401,194929,0.562,0.485,C,0.0927,-8.309,Minor,0.0405,116.993,4/4,0.148
Soundtrack,Yoko Kanno,Hana wa Saku,1AUEJZ6eb3bpUZVLRUWZ4f,30,0.995,0.452,331613,0.143,0.94,E,0.0859,-18.358,Major,0.0677,79.046,4/4,0.226
Soundtrack,Chris Tilton,Cities Of Tomorrow,39LgL53cRgXWJktTOHMbfu,30,0.756,0.375,222253,0.308,0.911,G#,0.128,-16.531,Major,0.0333,120.043,4/4,0.0651
Soundtrack,Theodore Shapiro,Heading Home,0CsfsGO2qX85U6dz4akzhd,27,0.713,0.274,135773,0.182,0.819,C,0.108,-16.43,Major,0.0388,103.718,4/4,0.0397
Soundtrack,Michael Andrews,Middlesex Times,789h53MJ1MIeopzcJoEVki,25,0.956,0.45,101480,0.0773,0.957,D#,0.11,-19.621,Major,0.0464,174.1,4/4,0.426
Soundtrack,Kyle Dixon & Michael Stein,Inside the Black Room,7oLrGanQ5YGrVs5wL4kid4,24,0.744,0.192,87207,0.0542,0.977,G,0.183,-32.383,Major,0.0372,67.712,4/4,0.0392
Soundtrack,Henry Jackman,"Out Of The Penthouse, Off To The Race - From ""Wreck-It Ralph""/Score",5wldfp79KOT1UltjsSXQzH,23,0.882,0.126,171493,0.196,0.604,F,0.534,-13.809,Major,0.0419,83.17,4/4,0.0386
Soundtrack,Michael Brook,Kiss Breakdown,4VNqYBtu28H87J9z714Vhq,28,0.959,0.163,312187,0.102,0.841,C,0.0841,-19.329,Major,0.0362,79.584,4/4,0.0318
Soundtrack,Yann Tiersen,Goodbye Lenin !,4Xceww9qyPB6MwXngD2Ph6,40,0.945,0.281,297253,0.446,0.918,B,0.223,-8.308,Major,0.0343,72.015,3/4,0.129
Soundtrack,Randy Newman,"On the Move - From ""Toy Story""/Score",7kVW5e6iRW5vIu6po5RDfp,25,0.654,0.261,378813,0.242,0.241,C,0.0623,-13.917,Major,0.0353,145.425,4/4,0.177
Soundtrack,Yann Tiersen,Enez Nein,1j4eOfrEcIXPq3yl877BNa,25,0.991,0.223,305267,0.14,0.868,F#,0.106,-21.978,Major,0.0327,164.318,3/4,0.0641
Soundtrack,Joel McNeely,The 1000 Year Comet,0NiDT8r5gQX82Mj6uQalhz,24,0.837,0.101,68373,0.128,0.596,G,0.12,-20.078,Minor,0.0386,174.65,3/4,0.154
Soundtrack,The Chamber Orchestra Of London,The Heart Wants,7lvfNmxHipGGqG6l5bRvwu,26,0.875,0.114,345202,0.18,0.913,G,0.288,-14.153,Minor,0.0348,83.3,4/4,0.0376
Soundtrack,Cliff Martinez,Fight Clubs Are Real,1mQ51yMEFmsoEXc3TNBMY9,28,0.159,0.5,95899,0.444,0.878,D,0.0959,-14.689,Major,0.0464,97.945,4/4,0.0231
Soundtrack,Carter Burwell,Reflections,5iXlajQX1K4mRO3aGGxMF8,29,0.711,0.0668,78027,0.209,0.882,A,0.0874,-19.787,Minor,0.0371,53.933,3/4,0.0564
Soundtrack,Henry Jackman,A New Recruit,6ch3hXEh1cQ3CkYx349GoN,27,0.943,0.181,106973,0.00868,0.883,G,0.159,-25.644,Minor,0.041,117.579,4/4,0.0347
Soundtrack,Marco Beltrami,Ueli Dies,1hn3ktmu95zQAMOJXKm5m7,26,0.966,0.089,228560,0.065,0.664,A,0.0601,-20.178,Minor,0.0396,166.554,1/4,0.0326
Soundtrack,Marco Beltrami,Tommy Caldwell,1VpTCZbGHTrrM3ak9fLgYt,26,0.978,0.237,74040,0.0387,0.951,C#,0.141,-19.781,Major,0.0417,77.492,3/4,0.0322
Soundtrack,Steven Price,Machine,2fe03tV5EnEr5G5n4HNah0,23,0.629,0.185,201827,0.157,0.937,C,0.0762,-23.537,Minor,0.0365,66.33,4/4,0.0348
Soundtrack,Jesper Kyd,The Plague,5pNOJM6GbCY884N13smtRs,30,0.931,0.0752,210283,0.112,0.966,D,0.0981,-23.298,Minor,0.0388,64.626,4/4,0.0385
Soundtrack,Trevor Morris,Vikings Retreat,4U9XLDBWFs5pGG0jHRzJM9,33,0.0221,0.413,391133,0.603,0.789,B,0.12,-11.955,Minor,0.0382,138.017,4/4,0.0931
Soundtrack,Henry Jackman,Separate Ways,0Qf4N0lE5uuuuqS5Qhis9z,25,0.912,0.154,64149,0.0326,0.963,F#,0.494,-28.761,Major,0.0361,83.314,4/4,0.0394
Soundtrack,Howard Shore,The King's Decision,2qNQKGhb2bxDxq3GyiTE2V,28,0.885,0.127,127707,0.125,0.916,D,0.0954,-19.284,Minor,0.0422,89.149,3/4,0.035
Soundtrack,Marco Beltrami,Too Many Deaths,5LSdJcXhxQ9Dl5BEiC394W,27,0.89,0.443,80533,0.467,0.954,D,0.0786,-17.234,Minor,0.0375,100.033,4/4,0.0366
Soundtrack,Marc Streitenfeld,Weyland,6JMPSKZSeE0SF6Ixax9po0,30,0.974,0.288,124427,0.0486,0.867,C,0.107,-28.635,Major,0.0372,64.086,4/4,0.0341
Soundtrack,John Williams,Learning to Read,5MQiBkgFha6XSgxUEtEOqP,28,0.939,0.166,168467,0.125,0.953,D,0.1,-18.745,Minor,0.0373,92.126,4/4,0.116
Soundtrack,Nicholas Britell,Glass Eye,7jGo4or9BVty0gidKT3jGC,26,0.934,0.269,91067,0.0692,0.954,E,0.0967,-26.088,Minor,0.0335,66.499,5/4,0.0298
Soundtrack,Ilan Eshkeri,The Mouse,7D9yoVhvrg70QL9uHPUWU8,22,0.904,0.111,145933,0.0503,0.846,C,0.117,-26.634,Major,0.0385,92.833,1/4,0.159
Soundtrack,Patrick Doyle,The Wedding Night,2R2GrKlVw5QC6myY59h7xx,28,0.292,0.181,125773,0.251,0.91,C,0.13,-17.745,Major,0.0417,79.275,4/4,0.0731
Soundtrack,Ramin Djawadi,Mother Of Dragons,3czgLTPcYPQlkcnMeVxziP,40,0.617,0.117,155720,0.426,0.926,F,0.107,-12.753,Minor,0.0589,63.041,4/4,0.105
Soundtrack,Ramin Djawadi,"Mrs. Whatsit, Mrs. Who and Mrs. Which",6zDaR2tsvu4pPH2y4gIJfe,25,0.796,0.316,215093,0.173,0.938,A#,0.0757,-15.068,Major,0.0341,101.955,4/4,0.0585
Soundtrack,Danny Elfman,To The Future!,1sxrP3mRy49s9EOjEl3Xbj,22,0.797,0.571,76680,0.481,0.953,B,0.0598,-9.679,Major,0.0331,151.417,4/4,0.762
Soundtrack,Dustin O'Halloran,The Cycle,5ybhslKBBdfyXwcsn80yFy,23,0.623,0.131,163187,0.128,0.91,A,0.0752,-21.253,Minor,0.0364,62.875,4/4,0.0501
Soundtrack,Marvin Hamlisch,Montage (In Three Parts): Montage Part 2: Mother,7blwOf13gejGQGuPMekv8e,23,0.909,0.548,161907,0.311,0,B,0.185,-11.385,Major,0.0877,114.614,5/4,0.519
Soundtrack,Puccio Roelens,Caravan,0GdgwRnWZ3AXVC0t7e1OJl,30,0.168,0.524,208560,0.454,0.897,G,0.077,-10.988,Major,0.0398,93.528,4/4,0.341
Soundtrack,Vangelis,Pulstar - Audio,6KEpmIwCSjkcmxPxgV57FV,35,0.464,0.348,345093,0.41,0.879,D#,0.321,-19.344,Major,0.042,123.555,4/4,0.211
Soundtrack,Abel Korzeniowski,The Crypt (Part 1),150FxWfTouiuP6infAXrQp,22,0.869,0.0717,308667,0.0618,0.852,E,0.11,-26.592,Minor,0.0396,77.802,3/4,0.0336
Soundtrack,Lorne Balfe,Temple Secrets,1RN1GF3cODRewgKWeQT56h,29,0.548,0.334,101640,0.29,0.955,F,0.0867,-14.089,Minor,0.0344,130.478,3/4,0.0383
Soundtrack,Danny Elfman,Love Theme - Squeezit And The Chickens,09kV0MLRRp7SC5GbbgZkhR,21,0.982,0.375,44827,0.00826,0.864,F,0.124,-32.828,Minor,0.047,143.34,4/4,0.0445
Soundtrack,Dustin O'Halloran,School,2RxGHMjck9UWbRiZsiD80b,31,0.798,0.415,38173,0.155,0.953,C,0.0946,-16.983,Major,0.0346,120.098,4/4,0.17
Soundtrack,Justin Hurwitz,Chicken On A Stick,2qbnvdykSYOvwdcLAIrjsZ,28,0.889,0.333,98653,0.136,0.668,C#,0.108,-21.483,Minor,0.045,100.916,4/4,0.334
Soundtrack,Danny Elfman,Casting a Spell,2s3BImPnTHQIggib0aPCT1,27,0.746,0.18,85547,0.212,0.91,D#,0.569,-19.002,Major,0.0385,104.921,3/4,0.0584
Soundtrack,Danny Elfman,Jack's Obsession - From “The Nightmare Before Christmas”/Soundtrack Version,0RlD2bX2tRjVj0R2EqwZae,23,0.64,0.671,166440,0.337,4.4e-06,A#,0.0858,-14.648,Minor,0.122,133.226,4/4,0.66
Soundtrack,Trevor Jones,Ascent/Pursuit,5OnjUgKUT5jBpD4l5b2DOY,20,0.865,0.0656,186413,0.391,0.785,E,0.337,-15.884,Minor,0.0446,68.596,3/4,0.0767
Soundtrack,Armand Amar,Peggy,5nxm8bt3ZlGShXeajE6GRC,30,0.854,0.201,124707,0.152,0.866,A,0.109,-16.474,Minor,0.0363,139.077,3/4,0.136
Soundtrack,Rachel Portman,A Dog's Purpose,6xlaO2jk4ZoAQ2sRFPMOx8,26,0.906,0.386,113107,0.238,0.952,G,0.115,-16.462,Major,0.03,89.984,4/4,0.168
Soundtrack,Ramin Djawadi,Medivh,52aVqTUvtYrDRWtlntwsfs,30,0.849,0.0749,163800,0.13,0.958,F,0.0784,-18.63,Minor,0.0411,78.991,4/4,0.0323
Soundtrack,Ilan Eshkeri,Pirate Fight,6tiGoQXSjuMVIcmsuUFcjF,22,0.395,0.468,123587,0.532,0.482,A,0.0945,-10.81,Major,0.0487,146.002,4/4,0.193
Soundtrack,Craig Armstrong,Will's Pain,5wpSCjS7KDthxtMc7bkTe7,29,0.942,0.29,72373,0.131,0.671,C,0.108,-22.264,Major,0.0396,158.123,4/4,0.0787
Soundtrack,Randy Edelman,Garden Scene,7Lzn4u1V6HqtsbnBe0o69O,20,0.988,0.0623,200973,0.021,0.913,E,0.0698,-29.708,Major,0.0451,58.082,4/4,0.0339
Soundtrack,Armand Amar,Amar: Faces,4cXscJTKH4QdHKerZIKnQO,36,0.553,0.123,252947,0.191,0.113,E,0.108,-14.099,Minor,0.035,75.555,3/4,0.0699
Soundtrack,Rob Lane,Introducing Matthew Clairmont & Diana Bishop,6FbbXy7tN60XyU35NzUvyE,26,0.477,0.278,139267,0.116,0.542,C,0.105,-21.897,Minor,0.0366,118.94,4/4,0.0343
Soundtrack,Hans Zimmer,Fahrenheit 451,2KNjK1PG1eOsmUX7x50X27,20,0.367,0.154,180640,0.438,0.806,G,0.381,-10.801,Major,0.046,136.059,4/4,0.145
Soundtrack,Alexandre Desplat,Meeting Again,2YG8oFSqcyc16X04yu3eLg,27,0.969,0.294,161013,0.101,0.939,C,0.0988,-18.633,Minor,0.0362,119.996,4/4,0.0346
Soundtrack,Bruno Coulais,Les choristes,3a0k8QiDymSbpL26twMokh,42,0.956,0.222,92293,0.117,0.000279,D,0.0835,-17.759,Minor,0.0367,182.792,4/4,0.489
Soundtrack,Bernard Herrmann,"Prelude And Rooftop - From ""Vertigo""",3bwKNF601XyTD7rYdf5gAu,25,0.984,0.22,283600,0.19,0.835,A#,0.0906,-14.438,Minor,0.0351,127.547,4/4,0.0325
Soundtrack,Hans Zimmer,The Journey,5liUOzlZ3tCgsKFOPHNoRA,19,0.952,0.18,155880,0.278,0.697,F#,0.127,-14.215,Major,0.0404,168.256,3/4,0.0407
Soundtrack,Hans Zimmer,That's Just The Way Things Are,7aOVFIT7QBGM2tAkW5se7u,28,0.81,0.179,143853,0.185,0.97,F,0.0949,-19.464,Major,0.0381,58.974,4/4,0.0309
Soundtrack,John Carpenter,The Haunted House,08ujyWxwxPk5JzZ4ePz6OT,23,0.991,0.424,212976,0.213,0.937,E,0.103,-16.443,Minor,0.0314,79.1,4/4,0.0338
Soundtrack,John Debney,A Son Named Jesus,0XDManhT0wUtygCXYIJavJ,27,0.958,0.0727,267813,0.069,0.959,F,0.124,-21.841,Minor,0.0484,78.896,3/4,0.0325
Soundtrack,Hans Zimmer,Even The Trees Hate Us,3YGSzcL5MnxOuHm5NiSJpR,26,0.883,0.0684,221533,0.0955,0.894,D,0.101,-22.589,Minor,0.0388,39.575,4/4,0.0368
Soundtrack,Shiro Sagisu,Trailer Eva Special,0PnQrqpBpYdPzR3L0vQ5Xp,24,0.0367,0.582,110893,0.919,0.728,C,0.0843,-7.885,Major,0.109,146.126,4/4,0.615
Soundtrack,Geoff Zanelli,"But I Found You, Didn't I?",4KQBb6sI8moUl1ihDmQwwM,27,0.956,0.148,155120,0.00545,0.717,C,0.151,-32.909,Major,0.0397,172.236,3/4,0.106
Soundtrack,Marcelo Zarvos,The Stars and the Moon,0O69QGAJQ4u9QhbLgak8hE,21,0.892,0.255,150605,0.176,0.922,G,0.0689,-20.387,Major,0.0378,119.763,4/4,0.0422
Soundtrack,Ludwig Goransson,"Run, Eddie, Run",2kEuswjzrbZcx1ywKP6zoV,27,0.0511,0.221,107547,0.669,0.672,G#,0.176,-12.67,Major,0.0519,82.334,5/4,0.038
Soundtrack,Alexandre Desplat,Memories Of Edward,3kFGdCA3VTwUu1AZGosjKo,20,0.822,0.11,99747,0.0556,0.953,D,0.122,-28.024,Minor,0.0423,80.922,4/4,0.147
Soundtrack,Mark Isham,The Black Dahlia – Red Arrow Inn,5dDeNnZIBYqNNUQknYetlS,20,0.932,0.237,96347,0.152,0.954,G,0.149,-17.99,Minor,0.0323,91.896,3/4,0.0637
Soundtrack,Hans Zimmer,Po vs Tai Lung,1LRUJIWh95aAwm462zTrsF,25,0.6,0.242,160507,0.281,0.803,F,0.101,-15.17,Major,0.0457,120.523,5/4,0.117
Soundtrack,Ludwig Goransson,Creed Suite,1VLcQFiHJbGrqw4SSMC4dG,20,0.448,0.392,156348,0.207,0.773,A#,0.65,-13.449,Major,0.0305,60.129,4/4,0.281
Soundtrack,Tom Tykwer,Cavendish In Distress,7BPIhEdwqgmr7N3aFyUeUT,20,0.606,0.441,83030,0.325,0.865,F#,0.105,-16.079,Major,0.0422,165.786,4/4,0.333
Soundtrack,Michael Giacchino,Vulture Clash,4NUWcMh5mYUUokBceKcwQb,27,0.195,0.192,247032,0.377,0.573,G#,0.105,-12.563,Major,0.0451,120.272,4/4,0.0399
Soundtrack,Austin Wintory,The Churning Seas of London,4lkdOcZboMpFjLgTXv04zX,30,0.947,0.414,118411,0.0736,0.896,A,0.111,-22.093,Minor,0.0526,123.072,4/4,0.0371
Soundtrack,Jed Kurzel,Alien Covenant Theme,3LbSYCsgzlYhjazXC4TWTB,21,0.16,0.252,102268,0.125,0.861,C,0.105,-18.165,Major,0.0464,118.174,4/4,0.0328
Soundtrack,Jack Wall,Liara's World,60Z7u5AsoJ9ps8YOL1qHld,30,0.77,0.215,155253,0.395,0.967,C,0.0676,-14.786,Major,0.0344,61.659,4/4,0.181
Soundtrack,James Newton Howard,"The Secret Swim - From ""Atlantis: The Lost Empire""/Score",0QGNvsYQ4GrJCWtx0gWjDe,23,0.705,0.206,166067,0.0851,0.819,C#,0.0836,-20.702,Minor,0.038,129.24,4/4,0.0349
Soundtrack,Marcin Przybyłowicz,Thronebreaker,5Ns6b7Tl4XgnvcBIMzpnQ0,33,0.149,0.304,156195,0.383,0.527,G,0.184,-17.346,Major,0.0433,119.812,4/4,0.124
Soundtrack,Michael Giacchino,Migration,3fP7Jy2PIpbbS36dQUih15,34,0.089,0.221,123520,0.121,0.623,C,0.144,-18.403,Major,0.0419,62.082,5/4,0.0241
Soundtrack,The City of Prague Philharmonic Orchestra,Twilight - Edward At Her Bed / Bella's Lullaby (feat. James Fitzpatrick),7FpnlQIOxqvEVsdHgd67Xl,22,0.915,0.105,212913,0.123,0.846,E,0.098,-21.862,Minor,0.0349,79.568,4/4,0.0787
Soundtrack,Henry Mancini,Moon River (Choral Version),4X1oV02KUK6vaMKuIRvq00,31,0.982,0.198,166159,0.195,0.462,C,0.112,-17.81,Major,0.0327,94.157,3/4,0.0513
Soundtrack,James Newton Howard,"Snow’s Execution - From ""The Hunger Games: Mockingjay, Part 2"" Soundtrack",5OAyaet1OCfavGY96b0KdN,27,0.0152,0.149,117560,0.0675,0.781,D,0.111,-16.416,Major,0.0435,136.276,3/4,0.0325
Soundtrack,Kevin Kiner,Padmé and Ahsoka,6gI9BcvowNo1qu6rjyyLNV,28,0.936,0.212,119693,0.108,0.897,A#,0.0789,-16.272,Major,0.0333,89.655,4/4,0.0333
